1404|6490|COUNTERWEIGHT|unit|21.96|TOXIC
1405|3331|ACTUATOR MICRO SWITCH|x1000 pcs|21.91|customs clearance needed
1406|417|PIN PIVOT|x1000 pcs|61.91|
1407|5055|PIN DRIVE SHAFT|unit|4.92|customs clearance needed
1408|281|PIN PIVOT|piece|67.00|TOXIC
1409|7476|ROD TIE|barrel|42.97|customs clearance needed
1410|8939|ROD TIE UPPER|piece|89.99|
1411|2589|SHAFT RACK DRIVE|kg|88.98|
1412|4429|ROD CROSSOVER|piece|31.93|(!) flammable (!), TOXIC
1413|5667|POST IDLER|barrel|24.94|
1414|3759|ROD TIE DRYER|unit|36.94|(!) flammable (!), TOXIC
1415|4011|ROD DETECTOR X X/|ton|93.00|(!) flammable (!)
1416|9520|CHAIN DRIVE PER DRWG|sq.m|75.98|keep fridged, customs clearance needed
1417|9202|HOOK REPLENISHER|kg|66.00|keep fridged
1418|9940|STOP CROSSOVER|g|36.93|keep fridged, customs clearance needed
1419|2005|PLATE RETAINER|g|84.98|customs clearance needed, (!) flammable (!)
1420|849|FINGER DETECTOR|piece|32.96|customs clearance needed
1421|2846|GEAR RACK WORM PER DWG|litre|17.98|TOXIC
1422|1818|SPACER SQUEEGEE|sq.m|54.93|keep fridged
1423|4396|LINK PIVOT PER DRWG|ton|52.00|customs clearance needed, TOXIC
1424|3983|BEARING LEFT SUPPORT|sq.m|97.91|keep fridged
1425|1360|RING STRIPPING PER DWG|unit|92.93|keep fridged, TOXIC
1426|4087|ROLLER DRYER|unit|56.96|TOXIC
1427|7441|PLATE STATIONARY DEV/FIX|g|49.99|customs clearance needed, TOXIC
1428|4818|PLATE STATIONARY WASH|unit|26.00|keep fridged, (!) flammable (!)
1429|767|INSULATOR SWITCH|piece|44.92|TOXIC
1430|47|SPACER SUPPORT|unit|75.99|customs clearance needed
1431|5246|SUPPORT RACK REAR|litre|-.04|customs clearance needed
1432|9928|PLATE STATIONARY AGFA RACKS|g|70.97|keep fridged, TOXIC
1433|3670|PLATE CROSSOVER DWG|sq.m|67.92|(!) flammable (!)
1434|6038|PAD CROSSOVER|unit|86.97|customs clearance needed, (!) flammable (!)
1435|8144|GEAR DRYER EXIT PER DWG|cube m|39.94|(!) flammable (!)
1436|5526|PLATE CROSSOVER|x1000 pcs|49.96|keep fridged, customs clearance needed
1437|4369|SUPPORT BEARING RIGHT|barrel|89.95|keep fridged, (!) flammable (!)
1438|4024|GEAR ROLLER|sq.m|43.94|
1439|9187|INSERT|sq.m|21.95|TOXIC, (!) flammable (!)
1440|8604|BEARING ROLLER DRYER|sq.m|78.95|customs clearance needed, TOXIC
1441|545|GEAR . IN ROLLER PER DWG|cube m|9.99|TOXIC
1442|5829|GEAR . IN ROLLER PER DWG|oz|85.00|(!) flammable (!), TOXIC
1443|1563|BEARING ROLLER PER DWG|x1000 pcs|99.91|(!) flammable (!)
1444|1770|INLET RACK|litre|75.92|keep fridged, TOXIC
1445|1107|PLUG MANIFOLD|kg|40.94|TOXIC, (!) flammable (!)
1446|1667|ASSY PLATE DRYER RIGHT|barrel|74.98|
1631|4002|BRACKET THERMOSTAT|litre|8.99|(!) flammable (!), TOXIC
1632|3010|TRAY MICRO SWITCH|ton|13.98|keep fridged, TOXIC
1633|6781|ROLLER NITRILE  X / X|g|3.93|keep fridged, (!) flammable (!)
1634|1805|MANUAL X/ SST TANK|g|11.91|keep fridged, customs clearance needed
1635|221|MANUAL COMPLETE XMIL|x1000 pcs|85.97|keep fridged, customs clearance needed
1636|973|MANUAL X/ PLASTIC TANK|oz|87.97|(!) flammable (!)
1637|5376|INSULATION LIGHT|oz|4.00|
1638|6424|SEGMENT LOWER ROLLER|oz|78.00|customs clearance needed, (!) flammable (!)
1639|8497|NIPPLE SOLENOID|kg|61.95|customs clearance needed, (!) flammable (!)
1640|1111|NIPPLE SOLENOID|unit|48.94|
1641|4990|COVER TERMINAL STRIP|barrel|26.97|keep fridged
1642|2242|ASSY ROLLER STRIPPING|oz|6.99|
1643|5859|ASSY HEAT TUBE V|oz|19.93|
1644|5657|ASSY HEAT TUBE V|g|18.98|keep fridged, (!) flammable (!)
1645|5323|ASSY SENSOR LEVEL|g|57.99|(!) flammable (!)
1646|2332|ASSY SENSOR LEVEL|piece|72.95|customs clearance needed
1647|3602|ASSY PLATE MOVING|barrel|96.99|(!) flammable (!)
1648|9534|ASSY WIRE RIGHT|ton|38.99|keep fridged, TOXIC
1649|610|ASSY LIGHT INDICATOR|unit|28.00|
1650|2463|LINE STRAINER / TYPE B|ton|65.91|(!) flammable (!)
1651|5374|ASSY HEAT EXCHANGER V W|litre|64.97|customs clearance needed, TOXIC
1652|4458|ASSY DRYER RACK X FRONT EXT|piece|82.95|keep fridged, customs clearance needed, TOXIC
1653|6887|ASSY DRYER RACK X REAREXT|unit|.98|keep fridged, (!) flammable (!), TOXIC
1654|1835|ASSY DEVELOPER RACK X|unit|43.00|
1655|2620|ASSY FIXER RACK X|barrel|90.95|customs clearance needed, (!) flammable (!)
1656|5979|ASSY WASH RACK X|barrel|95.91|customs clearance needed, TOXIC
1657|9748|ASSY MAIN DRIVE SHAFT X|x1000 pcs|32.95|TOXIC
1658|9970|ASSY DRYER FAN  V CCW|cube m|93.96|keep fridged, customs clearance needed
1659|5211|ASSY DRYER RACK X FRONT EXT|cube m|15.00|
1660|2403|BRACKET FILM RECEIVER X|ton|20.96|(!) flammable (!)
1661|213|SHAFT MAIN DRIVE X|x1000 pcs|65.99|
1662|5953|SIDE BAR X|x1000 pcs|81.91|
1663|4742|COVER REAR LOWER ACCESS X|ton|52.91|keep fridged, customs clearance needed
1664|9614|CHANNEL TRAY TOP X|ton|91.94|customs clearance needed
1665|9010|COVER FEED TRAY X|sq.m|16.00|customs clearance needed, TOXIC
1666|8629|COVER ELECTRONIC MPOP X|ton|92.94|TOXIC
1667|5023|COVER SIDE X  IN LONG|piece|74.98|TOXIC
1668|6255|FILM GUIDEDRYER ENTRY|oz|.94|keep fridged, customs clearance needed
1669|5844|DRIP LIP RAIL LEFT|oz|37.98|
1670|543|STRAPELEC S COVER|cube m|17.00|keep fridged, (!) flammable (!)
1671|4609|COVEREVAPORATION|cube m|99.97|
1672|8221|COVEREVAPORATION|x1000 pcs|63.95|TOXIC
1673|1227|COVER ASSY TOP FRONT X|barrel|53.95|
1674|2294|COVER ASSY TOP W/SLOT X|oz|36.00|
1675|6269|COVER ASSY TOP NOSLOT X|unit|11.97|customs clearance needed, TOXIC
1676|9746|HARNESS MAIN MPC|unit|42.93|keep fridged, (!) flammable (!)
1677|7628|HARNESS MAIN X|ton|54.93|customs clearance needed
1678|355|HARNESS SOLENOID X|oz|29.95|
1679|2132|HARNESS CHEM LVL SENSOR X|cube m|16.95|TOXIC
1680|4155|HARNESS DRYER X|barrel|74.96|TOXIC
1681|8754|HARNESS DRYER RACK FRNT X|kg|53.98|
1682|7158|ASSY LINE CORD X|unit|82.95|customs clearance needed, (!) flammable (!)
1683|4289|HARNESS PWR/DEV TRIAC|unit|29.93|customs clearance needed, (!) flammable (!)
1684|6188|HARNESS READOUT|unit|34.00|TOXIC
1685|6540|HARNESS TACH SENSOR X|sq.m|80.95|TOXIC
1686|31|HARNESS ASSY DRY SENSR/BRKT|barrel|36.94|keep fridged
1687|5693|HARNESS DRYER RACK REAR X|cube m|49.93|customs clearance needed, (!) flammable (!)
1688|7717|HARNESS ASSY DRY SENSR/BRKT|x1000 pcs|99.99|
1689|904|HARNESS DRYER HTFNTMP X|litre|58.97|TOXIC
1690|2563|CABLE FILM FEED SENSOR XP/L|cube m|62.94|customs clearance needed, (!) flammable (!)
1691|3811|SIDE PLATE DRYER X|kg|62.98|
1692|7990|BLOWER MOTOR CCW|x1000 pcs|88.93|
1693|3015|ANGLE FAN BRACKET X|litre|42.92|
1694|7409|ASSY DRIVE MOTOR X RPM|piece|79.91|
1695|7170|GEAR DRIVING X P T . BORE|ton|66.00|keep fridged, (!) flammable (!)
1696|1064|ROLLER NITRILE  X / X|x1000 pcs|38.93|keep fridged, customs clearance needed, TOXIC
1697|4447|BRKT CONNECTOR HOLDER DRYRACK|kg|46.94|keep fridged, customs clearance needed
1698|5698|ASSY DRIVE MOTOR DC|x1000 pcs|24.91|keep fridged, (!) flammable (!)
1699|5783|SIDE PLATE DRYER X|barrel|66.92|keep fridged
1700|7422|ASSY HEAT EXCHANGER X V|barrel|33.96|TOXIC
1701|7099|ASSY DEV OVERTEMP SENSORX|piece|59.97|customs clearance needed
1702|2983|ASSY REPLEN PUMP X V|cube m|23.00|keep fridged, (!) flammable (!)
1703|6136|ASSY RECIRC PUMP X V|g|27.94|keep fridged, customs clearance needed
1704|3175|VALVE SOLENOID  GPM V|unit|53.99|
1705|1566|KIT LOGIC UPGRADE C/M I|ton|38.99|keep fridged, (!) flammable (!)
1706|1167|KIT DRYER RACK THERMOSTATMOD|sq.m|7.95|keep fridged, (!) flammable (!)
1707|9632|KIT PUMP MAGNET X SERIES|piece|72.93|
1708|4994|KIT OVER FLOW REPAIR|litre|24.93|keep fridged
1709|6501|KIT THERM TUBE X SERIESNLA|kg|86.98|TOXIC
1710|3474|KIT THERMOSTAT|kg|84.99|keep fridged, (!) flammable (!), TOXIC
1711|7428|KIT IMPELLOR REPL X SERIES|x1000 pcs|50.00|customs clearance needed, (!) flammable (!)
1712|838|KIT TANK INLET|sq.m|78.00|keep fridged, customs clearance needed
1713|1843|KIT MOTOR REPLACEMENT HZ|sq.m|84.96|(!) flammable (!), TOXIC
1714|9929|KIT FLOAT|ton|97.93|customs clearance needed
1715|6745|KIT  . ROLLER REPLACEMENT|g|74.96|
1716|9863|KIT XL PARTS|x1000 pcs|52.92|keep fridged, (!) flammable (!)
1717|154|KIT DEV RACK MODIFICATION|x1000 pcs|23.96|TOXIC, (!) flammable (!)
1718|9300|FIXER RACK MODIFICATION KIT|litre|73.96|customs clearance needed, (!) flammable (!)
1719|9741|WASH RACK MODIFICATION KIT|kg|36.98|TOXIC
1720|4960|DRYER HARNESS REPLACE KIT|kg|67.98|
1721|2612|KIT HANDLE REPLACEMENT XL|litre|32.95|TOXIC
1722|3783|KIT MODIF HEAT EXCHANGER|ton|10.92|TOXIC
1723|2069|KIT DEALER STOCK X|cube m|43.00|
1724|1788|KIT MAINTENANCE MINI MED|ton|25.98|
1725|1049|KIT BUSHING REPL DT RACKS|barrel|69.00|(!) flammable (!), TOXIC
1726|8341|KIT REPLC PC BD AC INTERFACE|litre|41.00|keep fridged
1727|7657|WET RACK MOD BALANCED GEARING|litre|47.93|
1728|9162|KIT DEV OVERTEMP SAFETY|x1000 pcs|31.92|customs clearance needed
1729|6531|KIT,DEV.ENTRY ROLLER MOD.|x1000 pcs|61.93|TOXIC
1730|4353|REPLACEMENT KIT DRIVE SHAFT|litre|64.92|TOXIC
1731|9637|REPLACEMENT KIT LOGIC BOARD|litre|54.98|TOXIC
1732|6426|KIT UPDATE WASH/FIX XL/|sq.m|25.98|keep fridged, (!) flammable (!)
1733|5588|KIT MOTOR MOUNTING|cube m|32.93|customs clearance needed
1734|8823|KIT COVER REPLACE MINIMEDPC|piece|69.00|
1735|7225|KIT PUMP RECIRCULATE VMM|kg|14.96|keep fridged, (!) flammable (!)
1736|928|KIT RECIRCULATE PUMP VMM|kg|54.95|customs clearance needed, (!) flammable (!)
1737|3994|KIT INSTALL V RECIRC PUMP|barrel|3.96|(!) flammable (!)
1738|7761|KIT MAIN DRIVE SHAFT MINIMED|piece|68.98|customs clearance needed
1739|3204|KITTHRUST BEARING SLEEVE|ton|76.00|keep fridged
1740|1434|KIT FUSEHOLDER X|litre|56.97|(!) flammable (!)
1741|8341|IWAKI REC PUMP REPAIR KIT|barrel|26.94|keep fridged
1742|5816|KIT MM DEV TEMP DISPLAY|barrel|38.95|keep fridged
1743|5943|KIT PULLEY MINI MED|unit|73.97|
1744|1142|KIT DRIVE MOTOR REPLACEMENT|litre|29.92|(!) flammable (!)
1745|5299|KIT HZ MM/ PULLEY|cube m|36.92|(!) flammable (!)
1746|9954|KIT PULLEY MINI EP PROCSSR|oz|99.92|
1747|1465|KIT MOTOR ASSY REPLACEMENT|cube m|52.94|(!) flammable (!)
1748|3863|Acorn squash|cube m|67.93|customs clearance needed
1749|4574|Almonds|oz|66.99|keep fridged, TOXIC
1750|8562|Amaranth|g|14.95|TOXIC, (!) flammable (!)
1751|7853|Apples|sq.m|56.98|TOXIC
1752|49|Apricots|litre|78.96|TOXIC
1753|469|Artichokes|unit|67.95|customs clearance needed, TOXIC
1754|3977|Arugula|litre|27.99|TOXIC
1755|3754|Asparagus|litre|74.00|(!) flammable (!)
1756|2758|Atemoya|litre|75.94|TOXIC
1757|7040|Avocados|g|85.96|keep fridged
1758|3119|Bamboo shoots|unit|49.93|(!) flammable (!), TOXIC
1759|8537|Bananas|barrel|80.96|(!) flammable (!)
1760|9149|Barley|unit|79.00|keep fridged
1761|4434|Bay leaves|x1000 pcs|53.98|keep fridged
1762|1574|Beans, dried|piece|64.95|customs clearance needed, (!) flammable (!)
1763|6111|Beans, fresh|piece|52.94|customs clearance needed, (!) flammable (!)
1764|1444|Beef|g|71.94|
1765|5313|Beet greens|g|22.94|TOXIC
1766|3416|Beets|barrel|57.98|TOXIC
1767|1579|Blackberries|g|13.91|
1768|2757|Blueberries|litre|41.97|customs clearance needed, (!) flammable (!)
1769|2352|Bluefish|litre|96.95|TOXIC
1770|9741|Bok choy|ton|93.00|
1771|598|Brazil nuts|piece|21.98|customs clearance needed, (!) flammable (!)
1772|6901|Breadfruit|oz|42.96|
1773|7357|Broccoli|ton|39.99|TOXIC
1774|9290|Broccoli rabe|x1000 pcs|54.93|customs clearance needed, (!) flammable (!)
1775|9097|Brussels sprouts|oz|29.95|customs clearance needed, (!) flammable (!)
1776|573|Buckwheat|oz|2.92|TOXIC
1777|8180|Bulgur|cube m|65.96|customs clearance needed, TOXIC
1778|1450|Burdock|barrel|12.97|(!) flammable (!)
1779|4868|Butternut squash|ton|74.00|keep fridged
1780|1881|Cabbage, green|sq.m|51.91|customs clearance needed, (!) flammable (!)
1781|5549|Cabbage, red|g|5.91|
1782|2273|Cabbage, Savoy|x1000 pcs|68.94|keep fridged
1783|8443|Cactus pear (prickly pear)|x1000 pcs|15.95|customs clearance needed
1784|4665|Cantaloupe|piece|83.00|(!) flammable (!), TOXIC
1785|7261|Cardoon|piece|69.93|TOXIC
1786|1678|Carrots|litre|18.91|customs clearance needed
1787|3127|Cassava|x1000 pcs|12.98|TOXIC
1788|6363|Cauliflower|g|63.97|TOXIC, (!) flammable (!)
1789|8875|Cayenne pepper|unit|55.97|
1790|8223|Celeriac (celery root)|g|97.99|customs clearance needed, (!) flammable (!)
1791|3581|Celery|kg|13.97|keep fridged, customs clearance needed
1792|8603|Cheese, aged (firm & grating)|kg|84.98|keep fridged, customs clearance needed
1793|2372|Cheese, aged (semisoft)|x1000 pcs|40.93|keep fridged, customs clearance needed
1794|7399|Cheese, aged (soft-ripened)|kg|44.96|keep fridged, (!) flammable (!), TOXIC
1795|6131|Cheese, blue|piece|10.92|keep fridged, (!) flammable (!)
1796|8414|Cheese, fresh|piece|88.93|TOXIC, (!) flammable (!)
1797|2481|Cheese, goat & sheep|cube m|66.92|customs clearance needed, (!) flammable (!)
1798|1531|Cherimoya|kg|95.91|(!) flammable (!)
1799|6622|Cherries|ton|26.95|keep fridged
1800|7820|Chestnuts|g|84.91|keep fridged, customs clearance needed
1801|415|Chick-peas|unit|59.00|
1802|4495|Chicken|litre|22.94|customs clearance needed, (!) flammable (!)
1803|7026|Chili peppers|kg|30.91|customs clearance needed, (!) flammable (!)
1804|795|Chocolate|cube m|97.95|keep fridged, customs clearance needed
1805|183|Cinnamon|x1000 pcs|82.94|TOXIC
1806|5430|Clams|sq.m|84.99|keep fridged, (!) flammable (!), TOXIC
1807|2751|Collard greens|sq.m|13.95|customs clearance needed, (!) flammable (!)
1808|2123|Corn, fresh|piece|68.92|customs clearance needed, (!) flammable (!)
1809|3147|Crab|x1000 pcs|3.93|keep fridged
1810|6031|Cranberries|sq.m|88.94|TOXIC
1811|6166|Cream|barrel|17.98|keep fridged, TOXIC
1812|9979|Cucumbers|litre|65.99|(!) flammable (!), TOXIC
1813|8636|Dates|litre|17.94|(!) flammable (!), TOXIC
1814|4140|Duck|barrel|59.98|keep fridged, (!) flammable (!)
1815|9424|Eggplants|barrel|44.99|
1816|8169|Eggs|litre|17.00|customs clearance needed, (!) flammable (!)
1817|2023|Feijoa|sq.m|97.95|TOXIC
1818|6440|Fennel|unit|51.98|keep fridged
1819|8345|Fiddlehead ferns|unit|47.95|keep fridged, (!) flammable (!)
1820|2423|Figs|barrel|43.93|
1821|6602|Fish, lean|g|60.97|customs clearance needed, (!) flammable (!)
1822|3936|Flaxseeds|unit|17.96|customs clearance needed, TOXIC
1823|8162|Flour, nonwheat|ton|82.91|
1824|323|Flour, wheat|ton|35.93|keep fridged, customs clearance needed
1825|3211|Flowers, edible|oz|81.91|
1826|136|Game|oz|2.93|
1827|5175|Garlic|litre|57.99|keep fridged, customs clearance needed
1935|7361|Squash, winter|barrel|33.00|TOXIC
1936|4470|Squid|kg|59.94|TOXIC
1937|4461|Star Fruit (carambola)|sq.m|24.94|keep fridged, (!) flammable (!), TOXIC
1938|5543|Strawberries|oz|3.97|keep fridged, (!) flammable (!), TOXIC
1939|1230|Sunflower seeds|oz|18.99|keep fridged, TOXIC
1940|9100|Sweet potatoes|cube m|40.95|customs clearance needed, (!) flammable (!)
1941|9198|Swiss chard|oz|91.98|customs clearance needed, TOXIC
1942|9943|Tamarillo|cube m|63.99|keep fridged, customs clearance needed
1943|1326|Tamarind|cube m|64.97|keep fridged
1944|6081|Tangerines & other mandarins|sq.m|31.93|keep fridged, (!) flammable (!)
1945|9055|Taro root|oz|19.91|
1946|4048|Tofu|barrel|68.91|customs clearance needed, (!) flammable (!)
1947|5605|Tomatillo|barrel|35.91|customs clearance needed, TOXIC
1948|3515|Tomatoes|x1000 pcs|76.98|
1949|4724|Triticale|kg|97.98|TOXIC
1950|6992|Trout|barrel|82.97|
1951|3927|Tuna|x1000 pcs|19.93|(!) flammable (!)
1952|4257|Turkey|oz|91.00|TOXIC
1953|4758|Turmeric|oz|80.95|TOXIC
1954|8129|Turnips|litre|88.92|customs clearance needed, (!) flammable (!)
1955|6219|Ugli fruit|sq.m|95.93|TOXIC
1956|2065|Walnuts|cube m|50.98|customs clearance needed
1957|7076|Water chestnuts|g|44.99|customs clearance needed, (!) flammable (!)
1958|6938|Wheat|piece|46.99|TOXIC
1959|3303|Wild rice|piece|26.92|TOXIC
1960|9287|Yogurt|g|86.98|(!) flammable (!)
1961|8662|Zucchini|barrel|15.92|keep fridged
1962|1513|SPI ModuleÖ Sputter/Carbon Coaters|kg|53.99|keep fridged, customs clearance needed
1963|862|Sealer, Clear, Concrete Floor|x1000 pcs|57.96|TOXIC
1964|9879|Acrylic, Clear, Gloss|kg|96.94|keep fridged, (!) flammable (!)
1965|2764|Acrylic, Clear, Satin|g|79.94|
1966|5236|Acrylic, Clear, Semi-Gloss|barrel|60.95|TOXIC
1967|5388|Conventional Latex, MPI Gloss Level  (flat)|litre|15.92|
1968|782|Conventional Latex, MPI Gloss Level  (a ævelvet-likeÆ finish)|kg|86.97|keep fridged
1969|4479|Conventional Latex, MPI Gloss Level  (an æeggshell-likeÆ finish)|piece|23.97|
1970|9960|Conventional Latex, MPI Gloss Level  (a æsatin-likeÆ finish)|barrel|42.93|TOXIC
1971|8107|Conventional Latex, MPI Gloss Level  (semi-gloss)|kg|10.92|customs clearance needed
1972|6613|Conventional Latex, MPI Gloss Level  (gloss)|g|40.92|
1973|1609|Dry Fog/Fall for Galvanized Metal, Flat|g|63.00|(!) flammable (!)
1974|3582|Dry Fog/Fall for Galvanized Metal, Non-Flat|oz|13.98|keep fridged, customs clearance needed
1975|7627|Dry Fog/Fall, Flat|cube m|67.97|TOXIC
1976|5086|Dry Fog/Fall, Non-Flat|unit|93.92|TOXIC
1977|3349|Epoxy|kg|10.94|(!) flammable (!)
1978|7904|Fire Retardant Flat Coating (ULC Approved)|x1000 pcs|5.92|keep fridged, customs clearance needed, TOXIC
1979|1457|Fire Retardant Top Coating (ULC Approved)|oz|12.94|(!) flammable (!)
1980|231|Floor Paint, Epoxy|g|3.99|keep fridged, customs clearance needed
1981|6378|High Performance Architectural Latex - MPI Gloss Level  (a ævelvet-likeÆ finish)|sq.m|63.96|
1982|3390|High Performance Architectural Latex - MPI Gloss Level  (semi-gloss)|unit|74.97|(!) flammable (!)
1983|1868|High Performance Architectural Latex, MPI Gloss Level  (an æeggshell-likeÆ finish)|g|24.91|TOXIC, (!) flammable (!)
1984|2769|High Performance Architectural Latex, MPI Gloss Level  (a æsatin-likeÆ finish)|kg|66.94|keep fridged
1985|7032|Institutional Low Odor/VOC Interior Latex - MPI Gloss Level  (flat)|g|90.00|TOXIC
1986|1066|Institutional Low Odor/VOC Interior Latex - MPI Gloss Level  (a ævelvet-likeÆ finish)|piece|63.92|TOXIC
1987|5552|Institutional Low Odor/VOC Interior Latex û MPI Gloss Level  (an æeggshell-likeÆ finish)|cube m|61.94|
1988|3669|Institutional Low Odor/VOC Interior Latex û MPI Gloss Level  (a æsatin-likeÆ finish)|sq.m|67.95|TOXIC
1989|6258|Institutional Low Odor/VOC Interior Latex - MPI Gloss Level  (semi-gloss)|barrel|32.91|TOXIC
1990|2950|Institutional Low Odor/VOC Interior Latex - MPI Gloss Level  (gloss)|unit|21.94|keep fridged, (!) flammable (!)
1991|8160|Lacquer|sq.m|44.99|keep fridged, customs clearance needed
1992|8166|Light Industrial Coating - MPI Gloss Level  (an æeggshell-likeÆ finish)|unit|.93|TOXIC, (!) flammable (!)
1993|6054|Light Industrial Coating - MPI Gloss Level  (semi-gloss)|cube m|25.92|
1994|4069|Light Industrial Coating - MPI Gloss Level  (gloss)|kg|16.94|keep fridged
1995|195|Multicolor Coating|oz|94.96|
1996|3493|Multicolored Coating, Clear, Top Coat|oz|28.96|
1997|508|Porch & Floor Paint, Low Gloss|litre|9.98|customs clearance needed, (!) flammable (!)
1998|5043|Porch and Floor Enamel, Gloss|litre|24.96|(!) flammable (!)
1999|4360|Stucco and Masonry Textured Coating, Flat|ton|18.00|(!) flammable (!)
2000|2316|Stucco and Masonry Textured Coating, Non-Flat|oz|4.93|TOXIC
2001|5047|Traffic Marking Paint|oz|16.96|TOXIC
2002|4639|Water Repellent Coating (not paintable)|unit|35.00|keep fridged, TOXIC
2003|4013|Replacement Cathodes|ton|31.99|keep fridged, (!) flammable (!)
2004|3031|Carbon Rods|cube m|19.95|customs clearance needed, (!) flammable (!)
2005|8660|Carbon Fiber/Thread|cube m|52.93|
2006|9029|SPI Plasma PrepÖ II Plasma Etcher|unit|67.99|
2007|2501|SPI Critical Point Dryers|g|74.94|customs clearance needed, (!) flammable (!)
2008|8487|SPI Plasma Cleaner|cube m|25.93|customs clearance needed
2009|5563|Osmium Plama Coaters, OPCÖ Series|unit|33.95|TOXIC, (!) flammable (!)
2010|4439|CrC-150Ö Chromium Coater|kg|63.95|keep fridged
2011|7996|LV-76Ö Low Voltage Sputter Coater|x1000 pcs|68.97|keep fridged, (!) flammable (!)
2012|8466|Ultrasonic Disc Cutters|unit|96.97|(!) flammable (!)
2013|8500|SPI Water Chillers/Recirculators|g|82.97|
1|6098|Block Filler, Epoxy|cube m|11.98|TOXIC, (!) flammable (!)
2|1738|Boiled Linseed Oil|g|20.97|(!) flammable (!), TOXIC
3|6905|Fire Resistant Sealer, Clear|oz|47.97|(!) flammable (!)
4|9374|Floor Sealer, Clear Concrete|cube m|51.94|
5|8459|Knot Sealer|x1000 pcs|85.93|keep fridged, (!) flammable (!), TOXIC
6|3134|Moisture Cured Zinc Rich Primer|piece|72.00|(!) flammable (!)
7|7836|Primer for Aluminum, Q.D.|ton|98.95|keep fridged, customs clearance needed, TOXIC
8|9271|Primer for Galvanized Metal, Cementitious|ton|27.00|customs clearance needed, (!) flammable (!)
9|1313|Primer for Galvanized Metal, Non-Cementitous|cube m|43.95|
10|6074|Primer for Metal , Surface Tolerant|kg|96.97|TOXIC
11|9063|Primer for Metal, Alkyd Anti-Corrosive|cube m|82.92|keep fridged, customs clearance needed, TOXIC
12|6537|Primer for Metal, Q.D. Alkyd|g|94.96|customs clearance needed
13|3764|Primer, Alkali Resistant|cube m|46.91|keep fridged, TOXIC
14|8702|Primer, Bonding|cube m|12.99|(!) flammable (!)
15|2973|Primer, Epoxy|sq.m|22.94|customs clearance needed
16|2737|Primer, Epoxy Zinc|x1000 pcs|79.93|(!) flammable (!), TOXIC
17|2283|Primer, Inorganic Zinc|barrel|33.99|
18|6804|Primer, Organic Zinc Rich|sq.m|14.93|customs clearance needed
19|4446|Primer, Stain Blocking|kg|78.91|customs clearance needed, (!) flammable (!)
20|2415|Primer, Vinyl Wash|barrel|18.92|keep fridged, customs clearance needed
21|3035|Sanding Sealer, Lacquer, White|unit|69.00|TOXIC
22|9076|Wood Filler Paste|barrel|67.96|TOXIC
23|9116|Wood Primer, Alkyd|litre|-.08|keep fridged, (!) flammable (!)
24|1647|Wood Primer, Oil|unit|92.94|keep fridged, (!) flammable (!)
25|1313|Alkyd, Flat|kg|17.00|
26|9777|Alkyd, Gloss|kg|34.98|keep fridged, TOXIC
27|835|Alkyd, Semi-Gloss|unit|35.91|keep fridged, (!) flammable (!)
28|3411|Aluminum Heat Resistant Enamel|ton|80.96|customs clearance needed, (!) flammable (!)
29|8026|Aluminum Paint|litre|97.92|keep fridged, customs clearance needed
30|2308|Bituminous Coating|litre|77.94|
31|6633|Deck Coating, Epoxy|g|6.98|keep fridged, customs clearance needed
32|1259|Elastomeric Coating, Flat|ton|68.96|
33|3946|Elastomeric Coating, Non-Flat|ton|52.99|keep fridged, (!) flammable (!)
34|5721|Enamel, Q.D., Gloss|g|66.98|
35|7045|Enamel, Q.D., Semi-Gloss|kg|6.94|TOXIC
36|2156|Epoxy, Gloss|litre|43.92|keep fridged
37|2303|Exterior Varnish, Gloss (with UV inhibitor)|barrel|90.92|(!) flammable (!)
38|5891|Exterior Varnish, Semi-Gloss (with UV inhibitor)|g|17.00|keep fridged, customs clearance needed, TOXIC
39|1504|Fire Retardant Topcoat (low sheen) (ULC Approved)|cube m|68.97|
40|1259|Floor Enamel, Gloss|litre|21.97|keep fridged, (!) flammable (!)
41|7917|Floor Enamel, Low Gloss|g|17.95|(!) flammable (!), TOXIC
42|1588|Graffiti Protection Top Coat|oz|80.97|
43|4553|Heat Resistant Enamel, Gloss, Semi-Gloss, MPI Gloss Level ,|piece|74.96|
44|5767|High Build Acrylic Coating For Pavement Marking|sq.m|87.00|keep fridged, customs clearance needed
45|8561|High Build Epoxy Marine Coating|piece|74.98|(!) flammable (!)
46|7809|High Build Epoxy, Gloss|sq.m|14.92|customs clearance needed, (!) flammable (!)
47|185|High Build Self-Priming Epoxy Coating|cube m|5.91|customs clearance needed, (!) flammable (!)
48|3015|High Build Vinyl|piece|31.93|(!) flammable (!)
49|1665|High Heat Resistant Coating|cube m|31.91|
50|3313|Polyurethane û Moisture Cured û Intermediate Coat|cube m|37.00|keep fridged, (!) flammable (!), TOXIC
51|3621|Polyurethane û Moisture Cured - Pigmented, Gloss|piece|94.96|keep fridged, TOXIC
52|1665|Polyurethane û Moisture Cured - Pigmented, Semi-Gloss|x1000 pcs|2.94|(!) flammable (!)
53|7821|Polyurethane Coating (non slip)|piece|91.95|(!) flammable (!)
54|6223|Polyurethane,  Component, Aliphatic, Clear|cube m|12.96|keep fridged, (!) flammable (!)
55|32|Polyurethane,  Component, Pigmented, Gloss|g|13.96|TOXIC
56|6077|Polyurethane, Moisture Cured, Clear, Flat|ton|99.93|
